#Date/Time of Update: 2018-02-14 1:48:43 PM,#Game ID,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location,#Team ID,#Team Abbr.,#Team City,#Team Name,#Fg2PtAtt,#Fg2PtAttPerGame,#Fg2PtMade,#Fg2PtMadePerGame,#Fg2PtPct,#Fg3PtAtt,#Fg3PtAttPerGame,#Fg3PtMade,#Fg3PtMadePerGame,#Fg3PtPct,#FgAtt,#FgAttPerGame,#FgMade,#FgMadePerGame,#FgPct,#FtAtt,#FtAttPerGame,#FtMade,#FtMadePerGame,#FtPct,#OffReb,#OffRebPerGame,#DefReb,#DefRebPerGame,#Reb,#RebPerGame,#Ast,#AstPerGame,#Pts,#PtsPerGame,#Tov,#TovPerGame,#Stl,#StlPerGame,#Blk,#BlkPerGame,#BlkAgainst,#BlkAgainstPerGame,#PtsAgainst,#PtsAgainstPerGame,#Fouls,#FoulsPerGame,#FoulPers,#FoulPersPerGame,#FoulTech,#FoulTechPerGame,#PlusMinus,#PlusMinusPerGame,#FoulsDrawn,#FoulsDrawnPerGame,#FoulPersDrawn,#FoulPersDrawnPerGame,#FoulTechDrawn,#FoulTechDrawnPerGame,#FoulFlag1,#FoulFlag1PerGame,#FoulFlag1Drawn,#FoulFlag1DrawnPerGame,#FoulFlag2,#FoulFlag2PerGame,#FoulFlag2Drawn,#FoulFlag2DrawnPerGame,#Ejections,#Wins,#Losses,#WinPct,#GamesBack', 
b',42202,2017-11-04,8:00PM,108,DAL,Dallas,Mavericks,100,MIN,Minnesota,Timberwolves,Target Center,108,DAL,Dallas,Mavericks,59,59.0,30,30.0,50.8,27,27.0,10,10.0,37.0,86,86.0,40,40.0,46.5,12,12.0,9,9.0,75.0,9,9.0,24,24.0,33,33.0,18,18.0,99,99.0,16,16.0,7,7.0,2,2.0,8,8.0,112,112.0,19,19.0,19,19.0,19,0.0,-13,-13.0,20,20.0,20,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42220,2017-11-07,7:00PM,108,DAL,Dallas,Mavericks,94,WAS,Washington,Wizards,Capital One Arena,108,DAL,Dallas,Mavericks,61,61.0,32,32.0,52.5,30,30.0,11,11.0,36.7,91,91.0,43,43.0,47.2,20,20.0,16,16.0,80.0,15,15.0,42,42.0,57,57.0,26,26.0,113,113.0,11,11.0,6,6.0,8,8.0,5,5.0,99,99.0,26,26.0,23,23.0,23,2.0,14,14.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42251,2017-11-11,8:30PM,86,CLE,Cleveland,Cavaliers,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,58,58.0,29,29.0,50.0,34,34.0,10,10.0,29.4,92,92.0,39,39.0,42.4,21,21.0,16,16.0,76.2,13,13.0,36,36.0,49,49.0,21,21.0,104,104.0,10,10.0,7,7.0,3,3.0,3,3.0,111,111.0,26,26.0,26,26.0,26,0.0,-7,-7.0,18,18.0,18,18.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42260,2017-11-12,7:00PM,108,DAL,Dallas,Mavericks,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena,108,DAL,Dallas,Mavericks,50,50.0,26,26.0,52.0,37,37.0,11,11.0,29.7,87,87.0,37,37.0,42.5,18,18.0,14,14.0,77.8,16,16.0,34,34.0,51,51.0,18,18.0,99,99.0,20,20.0,9,9.0,4,4.0,4,4.0,112,112.0,22,22.0,20,20.0,20,2.0,-13,-13.0,23,23.0,23,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42272,2017-11-14,8:30PM,106,SAS,San Antonio,Spurs,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,47,47.0,23,23.0,48.9,34,34.0,10,10.0,29.4,81,81.0,33,33.0,40.7,18,18.0,15,15.0,83.3,11,11.0,36,36.0,47,47.0,18,18.0,91,91.0,15,15.0,7,7.0,4,4.0,7,7.0,97,97.0,23,23.0,23,23.0,23,0.0,-6,-6.0,16,16.0,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42293,2017-11-17,8:30PM,100,MIN,Minnesota,Timberwolves,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,48,48.0,24,24.0,50.0,38,38.0,8,8.0,21.0,86,86.0,32,32.0,37.2,17,17.0,15,15.0,88.2,16,16.0,33,33.0,49,49.0,18,18.0,87,87.0,11,11.0,3,3.0,3,3.0,0,0.0,111,111.0,20,20.0,20,20.0,20,0.0,-24,-24.0,18,18.0,18,18.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42302,2017-11-18,9:00PM,90,MIL,Milwaukee,Bucks,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,41,41.0,19,19.0,46.3,38,38.0,19,19.0,50.0,79,79.0,38,38.0,48.1,19,19.0,16,16.0,84.2,13,13.0,46,46.0,59,59.0,27,27.0,111,111.0,17,17.0,7,7.0,2,2.0,5,5.0,79,79.0,26,26.0,26,26.0,26,0.0,32,32.0,25,25.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42319,2017-11-20,8:30PM,82,BOS,Boston,Celtics,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,63,63.0,32,32.0,50.8,33,33.0,7,7.0,21.2,96,96.0,39,39.0,40.6,20,20.0,17,17.0,85.0,9,9.0,42,42.0,51,51.0,18,18.0,102,102.0,11,11.0,7,7.0,3,3.0,4,4.0,110,110.0,23,23.0,22,22.0,22,1.0,-8,-8.0,24,24.0,24,24.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42332,2017-11-22,8:00PM,108,DAL,Dallas,Mavericks,107,MEM,Memphis,Grizzlies,FedEx Forum,108,DAL,Dallas,Mavericks,63,63.0,30,30.0,47.6,28,28.0,9,9.0,32.1,91,91.0,39,39.0,42.9,16,16.0,8,8.0,50.0,10,10.0,38,38.0,48,48.0,23,23.0,95,95.0,8,8.0,9,9.0,2,2.0,6,6.0,94,94.0,14,14.0,14,14.0,14,0.0,1,1.0,25,25.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',43385,2017-11-25,8:00PM,96,OKL,Oklahoma City,Thunder,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,40,40.0,22,22.0,55.0,35,35.0,15,15.0,42.9,75,75.0,37,37.0,49.3,11,11.0,8,8.0,72.7,9,9.0,39,39.0,48,48.0,25,25.0,97,97.0,17,17.0,11,11.0,5,5.0,1,1.0,81,81.0,18,18.0,18,18.0,18,0.0,16,16.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
