#Date/Time of Update: 2018-02-14 1:48:43 PM,#Game ID,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location,#Team ID,#Team Abbr.,#Team City,#Team Name,#Fg2PtAtt,#Fg2PtAttPerGame,#Fg2PtMade,#Fg2PtMadePerGame,#Fg2PtPct,#Fg3PtAtt,#Fg3PtAttPerGame,#Fg3PtMade,#Fg3PtMadePerGame,#Fg3PtPct,#FgAtt,#FgAttPerGame,#FgMade,#FgMadePerGame,#FgPct,#FtAtt,#FtAttPerGame,#FtMade,#FtMadePerGame,#FtPct,#OffReb,#OffRebPerGame,#DefReb,#DefRebPerGame,#Reb,#RebPerGame,#Ast,#AstPerGame,#Pts,#PtsPerGame,#Tov,#TovPerGame,#Stl,#StlPerGame,#Blk,#BlkPerGame,#BlkAgainst,#BlkAgainstPerGame,#PtsAgainst,#PtsAgainstPerGame,#Fouls,#FoulsPerGame,#FoulPers,#FoulPersPerGame,#FoulTech,#FoulTechPerGame,#PlusMinus,#PlusMinusPerGame,#FoulsDrawn,#FoulsDrawnPerGame,#FoulPersDrawn,#FoulPersDrawnPerGame,#FoulTechDrawn,#FoulTechDrawnPerGame,#FoulFlag1,#FoulFlag1PerGame,#FoulFlag1Drawn,#FoulFlag1DrawnPerGame,#FoulFlag2,#FoulFlag2PerGame,#FoulFlag2Drawn,#FoulFlag2DrawnPerGame,#Ejections,#Wins,#Losses,#WinPct,#GamesBack', 
b',42252,2017-11-11,8:30PM,89,CHI,Chicago,Bulls,106,SAS,San Antonio,Spurs,AT&T Center,89,CHI,Chicago,Bulls,63,63.0,34,34.0,54.0,23,23.0,6,6.0,26.1,86,86.0,40,40.0,46.5,13,13.0,8,8.0,61.5,9,9.0,26,26.0,35,35.0,22,22.0,94,94.0,13,13.0,9,9.0,4,4.0,6,6.0,133,133.0,15,15.0,15,15.0,15,0.0,-39,-39.0,16,16.0,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42276,2017-11-15,8:00PM,89,CHI,Chicago,Bulls,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena,89,CHI,Chicago,Bulls,46,46.0,15,15.0,32.6,29,29.0,11,11.0,37.9,75,75.0,26,26.0,34.7,20,20.0,16,16.0,80.0,14,14.0,35,35.0,49,49.0,16,16.0,79,79.0,13,13.0,7,7.0,2,2.0,2,2.0,92,92.0,27,27.0,27,27.0,27,0.0,-13,-13.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42292,2017-11-17,8:00PM,93,CHA,Charlotte,Hornets,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,57,57.0,30,30.0,52.6,34,34.0,17,17.0,50.0,91,91.0,47,47.0,51.6,13,13.0,12,12.0,92.3,7,7.0,32,32.0,39,39.0,26,26.0,123,123.0,11,11.0,9,9.0,3,3.0,2,2.0,120,120.0,26,26.0,23,23.0,23,4.0,3,3.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42308,2017-11-19,8:00PM,89,CHI,Chicago,Bulls,104,PHX,Phoenix,Suns,Talking Stick Resort Arena,89,CHI,Chicago,Bulls,65,65.0,30,30.0,46.2,36,36.0,12,12.0,33.3,101,101.0,42,42.0,41.6,14,14.0,9,9.0,64.3,19,19.0,37,37.0,57,57.0,20,20.0,105,105.0,11,11.0,5,5.0,1,1.0,4,4.0,113,113.0,22,22.0,21,21.0,21,1.0,-8,-8.0,16,16.0,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42321,2017-11-21,10:30PM,89,CHI,Chicago,Bulls,105,LAL,Los Angeles,Lakers,Staples Center,89,CHI,Chicago,Bulls,58,58.0,25,25.0,43.1,36,36.0,11,11.0,30.6,94,94.0,36,36.0,38.3,16,16.0,11,11.0,68.8,19,19.0,43,43.0,63,63.0,22,22.0,94,94.0,14,14.0,4,4.0,4,4.0,6,6.0,103,103.0,21,21.0,19,19.0,19,0.0,-9,-9.0,16,16.0,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42334,2017-11-22,9:00PM,89,CHI,Chicago,Bulls,98,UTA,Utah,Jazz,Vivint Smart Home Arena,89,CHI,Chicago,Bulls,57,57.0,24,24.0,42.1,21,21.0,5,5.0,23.8,78,78.0,29,29.0,37.2,20,20.0,17,17.0,85.0,13,13.0,35,35.0,48,48.0,15,15.0,80,80.0,16,16.0,3,3.0,1,1.0,5,5.0,110,110.0,21,21.0,21,21.0,21,0.0,-30,-30.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42345,2017-11-24,10:30PM,89,CHI,Chicago,Bulls,101,GSW,Golden State,Warriors,Oracle Arena,89,CHI,Chicago,Bulls,63,63.0,22,22.0,34.9,36,36.0,13,13.0,36.1,99,99.0,35,35.0,35.4,15,15.0,11,11.0,73.3,22,22.0,31,31.0,53,53.0,18,18.0,94,94.0,15,15.0,7,7.0,2,2.0,11,11.0,143,143.0,18,18.0,17,17.0,17,1.0,-49,-49.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42356,2017-11-26,3:30PM,92,MIA,Miami,Heat,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,56,56.0,19,19.0,33.9,33,33.0,14,14.0,42.4,89,89.0,33,33.0,37.1,16,16.0,13,13.0,81.2,13,13.0,39,39.0,56,56.0,25,25.0,93,93.0,14,14.0,10,10.0,2,2.0,5,5.0,100,100.0,18,18.0,18,18.0,18,0.0,-7,-7.0,14,14.0,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42368,2017-11-28,8:00PM,104,PHX,Phoenix,Suns,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,54,54.0,22,22.0,40.7,40,40.0,16,16.0,40.0,94,94.0,38,38.0,40.4,10,10.0,7,7.0,70.0,12,12.0,33,33.0,47,47.0,27,27.0,99,99.0,9,9.0,11,11.0,7,7.0,4,4.0,104,104.0,20,20.0,20,20.0,20,0.0,-5,-5.0,12,12.0,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42384,2017-11-30,9:00PM,89,CHI,Chicago,Bulls,99,DEN,Denver,Nuggets,Pepsi Center,89,CHI,Chicago,Bulls,58,58.0,35,35.0,60.3,24,24.0,9,9.0,37.5,82,82.0,44,44.0,53.7,21,21.0,13,13.0,61.9,12,12.0,35,35.0,47,47.0,25,25.0,110,110.0,11,11.0,4,4.0,4,4.0,4,4.0,111,111.0,27,27.0,27,27.0,27,0.0,-1,-1.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42392,2017-12-01,8:00PM,103,SAC,Sacramento,Kings,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,54,54.0,29,29.0,53.7,36,36.0,13,13.0,36.1,90,90.0,42,42.0,46.7,13,13.0,9,9.0,69.2,17,17.0,31,31.0,48,48.0,30,30.0,106,106.0,8,8.0,8,8.0,2,2.0,10,10.0,107,107.0,17,17.0,16,16.0,16,0.0,-1,-1.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42413,2017-12-04,8:00PM,86,CLE,Cleveland,Cavaliers,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,48,48.0,25,25.0,52.1,34,34.0,9,9.0,26.5,82,82.0,34,34.0,41.5,18,18.0,14,14.0,77.8,11,11.0,33,33.0,44,44.0,21,21.0,91,91.0,11,11.0,4,4.0,5,5.0,2,2.0,113,113.0,16,16.0,16,16.0,16,0.0,-22,-22.0,13,13.0,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
